DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1961,0.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1962,-1.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1963,-0.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1964,-0.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1965,-0.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1966,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1967,0.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1968,-2.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1969,-7.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1970,-8.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1971,-1.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1972,1.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1973,-1.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1974,0.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1975,-1.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1976,-5.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1977,-4.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1978,-3.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1979,-2.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1980,-2.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1981,0.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1982,2.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1983,0.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1984,-1.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1985,-2.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1986,-1.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1987,4.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1988,6.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1989,-3.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1990,-3.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1991,4.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1992,-0.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1993,-0.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1994,-3.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1995,-5.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1996,-2.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1997,0.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1998,3.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,1999,4.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2000,6.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2001,3.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2002,-1.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2003,-0.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2004,2.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2005,13.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2006,17.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2007,16.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2008,3.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2009,-15.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2010,-6.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2011,-4.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2012,-0.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2013,5.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2014,3.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2015,4.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2016,12.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2017,24.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2018,18.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2019,13.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2020,6.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2021,13.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2022,25.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Iceland,2023,24.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1960,-1.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1961,-2.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1962,-1.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1963,-1.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1964,-1.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1965,-1.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1966,-1.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1967,-1.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1968,-1.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1969,-1.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1970,-2.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1971,-2.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1972,0.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1973,0.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1974,0.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1975,0.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1976,0.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1977,0.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1978,0.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1979,0.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1980,0.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1981,-0.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1982,-0.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1983,-0.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1984,-0.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1985,-0.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1986,-0.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1987,-0.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1988,0.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1989,0.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1990,0.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1991,0.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1992,0.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1993,0.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1994,0.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1995,0.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1996,1.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1997,0.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1998,0.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,1999,0.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2000,0.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2001,0.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2002,3.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2003,8.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2004,7.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2005,4.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2006,3.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2007,8.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2008,7.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2009,4.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2010,4.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2011,3.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2012,4.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2013,2.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2014,0.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2015,0.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2016,0.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2017,1.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2018,10.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2019,0.7,b
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2020,-1.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2021,1.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2022,4.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Italy,2023,4.6,p
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1960,5.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1961,15.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1962,25.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1963,22.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1964,22.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1965,-1.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1966,20.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1967,13.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1968,25.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1969,-26.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1970,7.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1971,15.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1972,16.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1973,22.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1974,17.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1975,3.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1976,2.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1977,15.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1978,19.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1979,10.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1980,-31.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1981,27.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1982,1.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1983,-2.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1984,-2.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1985,7.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1986,5.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1987,4.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1988,8.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1989,2.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1990,13.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1991,4.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1992,9.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1993,6.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1994,5.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1995,3.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Liechtenstein,1996,1.5,
